,Date - Heure,target,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
4024,2025-06-17 16:00:00+01:00,47768.0,-1.2582409,-0.79727685,-0.32211697,-1.4986695,0.76929486,1.0967013,-2.0406497,2.1537056,1.3215697,-2.0100336,-0.9077439,0.8522294,-0.7536271,-0.058308236,-0.27604118,-0.34347087,0.5395842,-0.031410445
4580,2025-07-10 20:00:00+01:00,45649.75,-0.42755854,-0.90310967,2.2551332,-1.0096146,-0.5002159,-0.5890893,1.2333666,0.16556016,0.31318045,-0.42114815,-0.2400907,-0.8334206,-0.098652154,-0.09252029,0.042918496,-0.0638918,-0.5959135,0.39298326
7155,2025-10-26 03:00:00+01:00,36860.5,-2.4579368,1.4356996,-0.85051453,0.68114835,-1.187856,2.816077,0.824112,2.166119,1.9119272,0.24374186,1.8775667,0.86114275,0.11399005,-0.99943376,-0.10732888,1.104084,-0.1683974,0.5037925
5492,2025-08-17 20:00:00+01:00,41937.5,-1.4793956,0.17339331,2.123249,-0.23115715,-1.0775539,0.27869815,1.3376067,-0.26522115,-0.28058642,-0.10929757,-0.19210799,-1.3804698,-0.31371623,0.25301275,-0.34761158,-0.23787805,-0.7277588,0.19538258
4345,2025-07-01 01:00:00+01:00,42012.0,0.8741849,-2.734942,0.22989012,-0.9803029,-0.27214247,4.0078883,-0.70216566,0.7152689,-1.0899615,0.44505835,1.032921,0.027583992,0.40750554,-0.4824909,1.4272445,-1.3127388,0.0017739609,0.16643879
763,2025-02-01 19:00:00+01:00,66261.0,6.9115057,-0.040037513,1.4532416,-1.8399556,0.6611113,0.14931351,0.808023,-1.1662877,0.6895319,-1.0498586,1.4657266,1.0067014,-0.11808914,-0.56256574,-0.71011585,-0.8355102,1.3283056,0.84627134
4281,2025-06-28 09:00:00+01:00,44193.75,-1.8697532,-3.37853,-3.3543234,0.23312311,0.15322955,3.1949475,-0.43465847,0.03823206,1.9702675,-0.7999219,0.8179487,-0.030653758,-0.22248307,0.9154743,0.15106826,-0.11552999,-0.20283177,-0.25263768
4989,2025-07-27 21:00:00+01:00,40716.5,-2.1165621,0.6358844,2.1712425,-1.229742,-0.0006851312,-0.8450893,-0.76387984,-0.472984,0.5110587,-0.6072068,0.52999544,-0.24375093,0.115537256,0.10008955,0.56836927,0.35921118,-0.68620735,-0.353396
1946,2025-03-23 02:00:00+01:00,43409.25,0.22207545,-0.36517492,-1.5568979,-0.3298912,1.4816998,-0.58430773,-0.9782177,-0.8422183,-0.89733446,0.08207701,0.7212574,-0.72250974,1.0166615,-1.1835742,0.5234847,0.78464055,0.06310947,0.26380062
5164,2025-08-04 04:00:00+01:00,31801.0,-3.1721747,0.39561835,2.460986,-1.5693867,-0.04852235,0.047084436,-2.0038457,-0.2838605,0.3883465,0.21825296,-0.35908294,-1.3932016,0.035960823,-0.09376156,-0.00036061788,0.5194971,-0.24912585,0.228968
7408,2025-11-05 16:00:00+01:00,49883.25,-0.351509,2.8987565,0.5652374,0.361112,-1.527133,1.7170802,-0.47329748,-0.24549232,-1.2121722,-0.5370444,-0.57003534,0.40863776,-1.075271,0.4044879,0.013668475,1.67105,-0.6804584,-1.3796072
3497,2025-05-26 17:00:00+01:00,44078.25,-0.6233324,-0.6023646,-0.7543386,-0.04125051,1.9293714,0.44512457,0.5533947,-0.32588607,-0.46632612,-0.002116546,0.6688975,1.0126536,-0.2977107,0.43973696,0.09320944,-0.44805765,-0.45181334,0.06132072
5174,2025-08-04 14:00:00+01:00,42406.0,-3.4727817,-1.2970675,-0.7557845,-0.21558513,-1.1942002,-0.05518558,-0.9501239,-0.16851652,0.38018215,-0.4945178,-0.6699684,-0.25638384,-1.0649612,1.2358307,-1.4064324,-0.59383684,0.5117487,0.21855114
6527,2025-09-29 23:00:00+01:00,42435.75,-1.7501372,0.10017283,2.499069,-1.1909204,-0.5467309,-0.78311735,-0.19388938,0.16220845,0.6595422,0.5527372,-0.61508137,-0.09162231,0.3417167,-0.37805212,1.1939907,-0.13251683,0.3910688,-0.607452
1938,2025-03-22 18:00:00+01:00,48119.75,1.3204011,-0.24035656,0.26501107,-0.69647527,2.2329197,-0.93465817,0.67034525,-0.22155721,-0.5808746,-0.37681848,0.042962097,-0.6691029,0.4578066,-0.58762014,0.28457156,0.09429884,0.1369032,-0.2535125
4529,2025-07-08 17:00:00+01:00,45795.5,-2.4144201,-0.4144253,0.28141093,-0.60317695,-1.3253562,-1.3153279,-0.6068813,-0.31645152,0.039314356,-0.29912183,-0.36929724,-0.2340317,-0.5347078,0.6415659,-0.972635,-0.3272222,0.15311438,-0.016056396
3255,2025-05-16 15:00:00+01:00,41305.0,-2.1019392,-0.75282025,-1.1614192,-0.42981264,0.7874503,-1.0976278,-0.2358076,0.22634919,0.68403065,0.34371912,0.39057165,0.34971976,-0.48789734,1.0098906,-0.83106184,0.27515826,0.2794389,0.87233907
6452,2025-09-26 20:00:00+01:00,47182.5,0.5389891,-1.1018187,3.0086126,-1.7314956,-0.72600085,-0.30155817,0.58439285,-0.08151075,1.3129959,0.19492479,-0.5387061,-0.4358099,-0.06666876,-0.2081469,0.8128036,0.15739311,0.5349654,0.5904816
1482,2025-03-03 18:00:00+01:00,60149.75,5.7832737,-1.799588,0.93501365,-1.36175,0.7350173,-0.09040183,1.8648157,-0.13807663,-1.4919987,-0.28118646,0.7909543,-0.4071562,-0.05727128,-0.11583057,-0.26213354,-1.1709127,0.83132255,0.81805557
790,2025-02-02 22:00:00+01:00,64358.5,6.8451686,-1.1827006,-0.2687075,-2.0755684,-0.3462994,0.99796605,-0.3554653,-0.05377628,-0.21584716,0.09476098,2.1639538,0.33599472,0.40516818,-0.23031463,0.4875236,-0.90187275,1.246948,0.7810691
1532,2025-03-05 20:00:00+01:00,58137.5,4.589959,-0.7391051,1.7189684,-1.3901086,1.0522357,0.401315,1.0742471,-0.81033486,-0.035402928,-0.6705117,0.33691937,-0.17213713,-0.0632704,-0.5236727,-0.51389116,-0.8488798,1.399488,0.091961116
2355,2025-04-09 03:00:00+01:00,38050.75,-1.9063406,-0.41608793,-0.94552654,-0.05377866,1.2629495,0.2316073,-1.0417311,-1.051869,-1.0185999,0.7051661,0.42075646,0.1385746,0.6570967,-0.8893207,-0.28456986,-0.35789254,-0.93249154,0.05968397
3327,2025-05-19 15:00:00+01:00,43900.25,-1.4561293,-1.1179714,-1.6183467,0.02989606,1.6102834,0.01780777,-0.2375234,-0.5678156,-0.15634379,0.033057254,0.29899442,1.3905907,-0.29004076,0.16844156,-0.10504645,-0.1828121,0.14670603,0.005212096
5879,2025-09-02 23:00:00+01:00,39376.75,-2.9490983,2.6326632,1.5796682,0.56646305,-0.3066628,0.5473351,1.2588279,1.1239227,-0.85757744,-0.43741453,-0.47643393,-0.6137838,-0.44955504,-0.3407781,-0.43944892,0.10150875,-0.5968619,-0.23972048
40,2025-01-02 16:00:00+01:00,63373.0,5.863735,0.31863707,1.1051857,-1.5442598,-0.076229736,-1.3515904,0.5935644,-0.24798042,0.33347037,0.81072974,-1.2055677,-0.30647653,0.53617996,0.0037777834,1.0003684,-1.7050248,0.4161995,0.6181992
7095,2025-10-23 15:00:00+01:00,48337.5,-1.8780651,2.95786,-0.06583459,1.012568,-0.43069962,0.17831205,0.7318125,-0.2474663,-0.42517638,-1.2497641,0.8792239,1.9835907,-0.5381017,-0.08683506,0.6144909,0.14358377,-0.23020686,-0.22266074
3149,2025-05-12 05:00:00+01:00,38066.25,-1.260743,-0.41369596,1.3674734,-1.2662807,0.6628146,-1.8167598,-0.247869,-1.2308364,0.92905295,1.1754061,1.0350124,0.6171929,0.25592363,-0.3388579,-0.47659588,0.44720483,-0.5098377,0.6982033
6103,2025-09-12 07:00:00+01:00,45478.0,-1.3988931,0.612933,2.4964247,2.098419,-0.8327136,0.28382248,1.0991282,1.1206081,0.24432766,-1.007428,-1.064991,0.43008164,3.934908,1.8088114,-1.5577822,0.60483575,-0.08696805,-0.14836992
6445,2025-09-26 13:00:00+01:00,51558.25,-1.6020294,-1.4157734,-0.6933464,-0.6444489,-0.85573196,-2.2611098,-0.6762937,-0.6198706,0.36196774,0.32256487,-0.49662524,1.0578182,0.2357751,-0.08641665,0.85507566,-0.088551424,0.524017,-0.40738723
3419,2025-05-23 11:00:00+01:00,48201.5,-1.181226,-1.7654557,-2.1339962,-0.0874116,1.4849281,-0.73404074,-0.0045326464,-0.18206194,0.4765435,0.27826017,-0.52210486,1.5229151,-0.72548616,1.028871,0.2706773,-0.027083062,1.2239134,0.61995304
289,2025-01-13 01:00:00+01:00,64966.5,4.4651155,1.2652571,-1.6175563,-1.1500046,0.38072094,-2.0116177,-0.1429058,-0.22234793,1.3039773,2.8174067,-0.34028265,0.42237505,0.9986604,0.6079494,-0.71800077,-2.330274,0.032821927,-1.9043465
5972,2025-09-06 20:00:00+01:00,40169.0,-2.4380484,1.4461082,1.9755132,0.21494827,0.056911424,0.08063429,0.69453216,-0.8806834,-0.7880256,-0.0947542,-0.6684999,0.014621481,-0.26507893,-0.3666684,-0.20096673,-0.27626583,-0.14835873,-0.24195114
5372,2025-08-12 20:00:00+01:00,46287.75,0.62880826,-3.3756223,1.9528878,-0.42324767,-1.7652079,0.588467,2.6801186,-0.50673515,-1.341181,0.7684771,-0.30726978,-0.9629552,-0.20488882,-0.4722609,-0.9451938,-1.2321738,-0.4524316,0.27591807
7105,2025-10-24 01:00:00+01:00,42443.25,-2.4102392,3.4410415,0.060324013,1.0883837,-1.0827833,1.7339617,0.67870593,0.61566246,0.5226091,-0.33473545,0.6728109,0.39984107,-0.29641804,-0.30362174,0.21579498,0.8528732,0.2570489,0.4383906
7234,2025-10-29 10:00:00+01:00,53636.5,-0.31932086,0.17363048,1.331486,-0.8480315,-0.8656906,-0.08292827,0.8909906,1.0040958,1.9727545,-1.1131096,-0.35370198,0.21238148,-0.2730166,-0.36007506,0.07381087,0.13786587,0.08918924,-0.5481966
6450,2025-09-26 18:00:00+01:00,50961.0,1.5651076,-1.8284293,4.1308537,0.24265993,-0.33437872,-0.65647304,0.50936055,0.096681386,0.9660274,-1.0139118,-0.9518101,1.1650026,4.197224,1.7774649,-0.098225504,0.7575946,0.6850325,0.77359176
6404,2025-09-24 20:00:00+01:00,47394.75,-0.62581927,0.04357318,3.2893305,1.0232115,-0.56504864,-0.19568689,1.1514724,0.569023,1.1251861,-0.90807205,-1.5227969,0.6871883,2.3970094,-0.4046613,-1.1024162,0.50417626,0.1945951,-0.5359114
3446,2025-05-24 14:00:00+01:00,37977.0,-2.722514,-0.29012957,-1.9943286,0.76067126,1.8158798,0.4027127,0.29283214,0.15454654,-1.4784988,1.0267812,0.051125627,1.2123114,-1.0152826,1.0458857,-2.1849172,-0.8449015,0.59936637,0.50206524
2724,2025-04-24 12:00:00+01:00,52130.25,-0.4938516,-2.3377395,-1.6020081,0.40434062,1.2935174,-0.5280874,1.5629735,-0.39162594,-0.56539315,0.4802297,-1.9771658,0.4369554,-0.35619378,0.022355368,0.4649786,-0.5730206,0.6400887,-0.81163806
1204,2025-02-20 04:00:00+01:00,50574.0,0.73318434,2.3135993,-0.43439996,-0.12534595,-1.7343488,0.32695892,0.3304719,1.7305307,0.9477438,1.897243,1.2361915,0.4400113,0.536126,-0.6341636,-0.37931457,-0.30876833,2.3725173,-1.3190471
7072,2025-10-22 16:00:00+01:00,48101.0,-1.4274235,1.0013384,1.5068293,-0.2241897,-0.14260828,-0.2351677,0.8190047,-0.2976478,-0.0008594553,-0.8398157,0.35320234,0.44962895,-0.24959593,0.47299466,0.7999072,-0.15897946,-0.4050563,-1.1839793
5690,2025-08-26 02:00:00+01:00,34619.75,-2.6189828,-0.011690725,1.275741,-0.81198704,-0.926243,0.14072263,-0.9784565,0.006577552,-0.39790696,0.8337357,-0.101277635,-1.4631927,0.1832237,-0.023646181,0.34953797,0.37612557,-0.34035826,0.77154213
4766,2025-07-18 14:00:00+01:00,51380.0,-2.326334,-2.0217571,-1.0570936,-0.777346,-1.442723,-1.1316389,-0.87389535,0.6232826,0.66749763,-1.113618,-0.4720378,-0.09414334,-0.5209253,0.9448671,-0.5159345,-0.52031255,0.2997971,-0.67858183
6108,2025-09-12 12:00:00+01:00,46926.75,-3.1632001,0.08298456,-2.039981,1.13355,-1.7375757,0.25189403,0.6990058,0.32306653,0.84645236,-0.6738143,-0.13078439,-0.18187907,-0.68023086,0.8620769,-0.44995004,0.18429488,0.09227337,0.55381066
5493,2025-08-17 21:00:00+01:00,41805.75,-1.6731117,0.6021954,2.2095916,0.18647097,-1.2309233,0.34022695,1.240015,-1.3315736,-0.24946621,-0.45291293,-0.36598757,-0.9776758,-0.27548558,-0.55580604,-0.7215854,-0.20895089,-0.86188936,0.39461082
754,2025-02-01 10:00:00+01:00,67050.5,4.5502796,-0.5538939,-0.82339466,-1.5204542,0.47170812,-1.0647467,0.12004955,-0.794483,1.3091207,-1.2386662,1.4349271,0.39457658,0.08703477,0.20998164,-0.29737127,-0.18040314,0.76605827,-0.91181433
3813,2025-06-08 21:00:00+01:00,40084.25,-0.32075793,-0.24932575,3.181537,-0.68336815,0.728969,-0.81214184,1.499993,-0.47331634,2.154405,0.7210032,-0.085458994,0.29086536,-0.61580825,0.0322998,1.0018053,1.4219294,0.5086055,0.8766449
1786,2025-03-16 10:00:00+01:00,59721.0,0.5257154,-0.6942203,-4.8663154,1.379111,0.06666526,-0.66090894,1.0501881,-0.7799733,-0.19888829,-1.1384188,0.6958089,-1.2735628,0.36330333,0.18510626,-0.7302669,0.4108499,-0.5183883,-0.48343784
2376,2025-04-10 00:00:00+01:00,41779.5,-1.9453299,1.5772594,-1.2492207,0.6737614,1.3582572,0.45784324,-0.05342979,0.16358675,-1.4307852,0.2710675,0.5316919,0.15170796,0.3230865,-0.0779731,0.038367677,-0.44678718,-0.9631332,-0.28142998
2061,2025-03-27 21:00:00+01:00,51214.75,2.9659998,0.007808227,1.8365475,-1.1950256,-0.7684025,-2.0329955,1.2359422,-1.588771,0.97546136,0.9776515,0.8099706,-0.31425855,0.2162027,-0.76294756,-0.65666044,0.32075083,0.97493273,1.3734008
906,2025-02-07 18:00:00+01:00,71575.75,6.6258173,0.9485718,-0.4203316,-0.35972637,0.72967094,0.20678626,2.2478776,-1.2157438,0.34872717,-2.4307413,1.5528026,-0.23836789,-0.05669177,-0.11059043,0.03670878,-0.12887156,-0.14912185,0.75787
3440,2025-05-24 08:00:00+01:00,38890.75,-1.7726038,-0.740518,-1.2298275,0.016028851,2.307532,0.42266104,0.041358024,-0.079404086,-0.6916936,0.55577683,0.3190521,1.1772931,-0.6223324,0.62227774,-0.99798214,-0.23209396,0.29928523,0.17560837
7025,2025-10-20 17:00:00+01:00,49459.25,-2.6489687,4.2951317,-0.1667503,1.7071167,-1.2227981,0.57669705,0.2757843,-1.1306322,-1.0874777,-1.6144187,0.76931477,0.59045434,-0.026473207,-0.11028441,1.0010986,-0.1741648,-0.9878921,-0.42415214
7256,2025-10-30 08:00:00+01:00,52561.25,0.17631404,0.49755117,2.2409995,-0.9176883,-0.29944196,0.41779804,1.2299913,-0.06321507,2.144166,-1.1610538,-0.12762475,-0.12929389,-0.41647652,0.2843783,0.60928774,0.48449647,0.17603007,-0.61588025
855,2025-02-05 15:00:00+01:00,65724.0,6.0056596,-1.4462339,-1.045472,-2.0522854,-1.4691997,0.35964817,-1.6811632,0.3511068,-2.17477,-0.17771752,0.39186895,0.2824658,-1.2602599,1.2681384,-1.5095818,1.1194344,0.030092834,-0.4523877
1341,2025-02-25 21:00:00+01:00,57876.0,2.4880376,3.10488,0.7616686,0.009568015,1.0368874,0.19679812,1.3261554,-0.38809174,-0.5124052,-1.301121,-0.5778894,-1.7678351,-0.5158691,0.30107814,-0.32085976,0.4543891,1.0271027,-0.3343975
3973,2025-06-15 13:00:00+01:00,39470.75,-2.2889805,-3.043438,-1.7369673,0.3241985,1.5386754,1.3020374,0.38572446,0.24619286,-1.6686275,0.41027418,-1.1226723,0.37675965,-0.24560125,-0.08083131,-0.18551148,-0.5400888,0.27656806,-0.89888066
3275,2025-05-17 11:00:00+01:00,42803.25,-2.1767168,-3.8276942,-2.9183304,0.81836826,0.7290293,-0.5210679,1.7470948,-0.28957936,-0.4346575,0.7793463,-0.37219965,0.272087,-0.10151276,0.08022128,0.008803638,0.21044661,-0.14052773,-0.018946143
7085,2025-10-23 05:00:00+01:00,41780.25,-3.1070857,4.6583805,-0.3752283,1.9609411,-0.5305525,0.7171895,0.8460487,-0.52590656,-1.4417648,-0.28461385,0.78210247,0.5629616,-0.3604536,0.50217617,0.6044782,0.4601065,-0.19333623,0.83222955
364,2025-01-16 04:00:00+01:00,62188.25,6.8920627,1.252145,-1.9798964,-1.6916057,-0.60614866,1.0974958,-3.4868822,-0.34619552,-0.7519586,2.7805636,-0.99260724,1.2220734,-0.06244208,0.594751,-0.6220465,0.2415646,-0.4559503,0.2445349
6482,2025-09-28 02:00:00+01:00,35689.5,-3.0642903,-0.10400302,0.94576347,-1.0636811,-0.8052324,-0.52629626,-1.3842878,1.4037721,0.27856126,1.0338647,-0.42859048,-0.28897065,0.6231189,-0.9796308,1.0164968,0.7894658,0.6245295,0.23433636
6207,2025-09-16 15:00:00+01:00,44415.25,-3.1841521,0.41723746,-0.9605587,0.8109865,-1.6193562,0.28168032,-0.46376887,-0.7714245,0.07619069,-0.32658184,-0.61312723,-0.024255658,-0.32026178,-0.03956509,-0.4576543,-0.39570594,0.23027334,0.52190685
5373,2025-08-12 21:00:00+01:00,46197.0,0.7752,-3.3313093,1.719959,-0.63344806,-1.8464754,1.0777061,2.3349602,-0.2603847,-0.4144274,0.5465609,0.21044977,-1.2848343,-0.06141059,-0.11047957,-0.340712,-0.9325248,-0.57659054,0.54941756
5849,2025-09-01 17:00:00+01:00,45851.5,-2.378711,0.021814087,-0.7147032,0.3699173,-0.2995152,-1.015171,0.1597465,-0.37454945,-1.4763701,-0.47587857,0.3822848,0.65723747,-0.03413936,-0.042809933,0.10942476,-0.14726704,-0.61161923,-0.2630679
112,2025-01-05 16:00:00+01:00,53823.0,1.2605302,6.196402,-2.2043283,1.459655,1.142488,0.94627255,-0.7786422,0.041609466,-0.70092887,0.9188841,-1.9407805,-0.9929738,0.17967832,0.7274165,0.5371599,-0.793274,0.5524544,0.744553
2669,2025-04-22 05:00:00+01:00,43724.0,0.84534967,-1.5509973,1.4156101,-1.233548,2.2920218,-0.47481382,1.137624,-0.3006628,0.23672031,0.57268655,0.13595414,0.6942444,-0.0046266615,-0.17637838,0.29757392,-0.04256264,-0.123622864,0.47363248
3289,2025-05-18 01:00:00+01:00,35024.0,-1.2006963,-0.2714787,0.44776356,-1.0645064,3.0509815,0.19162276,-0.7597785,-0.3714416,-0.09904988,0.57060105,0.82943904,0.65768325,0.1176534,-0.034921505,-0.24797171,0.10124781,-0.59278744,0.31187943
6532,2025-09-30 04:00:00+01:00,38093.25,-2.8372123,-0.3547093,1.0841624,-1.1256756,-1.3303907,-1.0062693,-1.361203,0.21715918,0.604924,1.4792117,-0.2394402,-0.47868344,0.7555766,-0.53142816,1.2183477,0.42314437,0.42880255,-0.09282285
388,2025-01-17 04:00:00+01:00,64830.25,7.61771,0.14805552,-1.9599249,-2.0594182,-1.5328273,2.2285929,-3.3826096,0.48156655,-0.35283914,2.022488,-0.38301435,0.80652404,-0.007180998,0.4552321,-0.5438236,0.14868717,-0.7286124,-0.18412052
4224,2025-06-26 00:00:00+01:00,40702.75,0.24918579,-0.5967039,1.5422845,-0.8092065,0.9397354,2.5316203,-1.4778594,0.18850368,-0.1763751,-0.9265836,0.48784074,-0.37248212,1.1303332,1.0238872,-0.13458721,-0.097972184,-0.50402147,1.0884728
2056,2025-03-27 16:00:00+01:00,48524.5,-0.05791293,-0.6191858,-1.9250206,-0.20338663,0.045212146,-2.5204782,-0.932602,-1.3801875,-0.40995514,0.26158404,0.12705003,-0.017622435,0.4285419,-0.8056433,-0.73124534,0.15539706,0.62118304,0.8468939
6360,2025-09-23 00:00:00+01:00,37834.75,-3.1020076,1.7688317,0.46658015,0.72191876,-1.0753578,-0.27335376,0.18425956,-1.3592405,-0.4787041,1.13165,-0.024587736,0.27380168,0.069926314,-0.75277257,-0.51816535,0.26010692,-0.19546998,0.28235185
1572,2025-03-07 12:00:00+01:00,55495.75,-0.81118876,0.5737918,-4.2004147,1.0876163,-0.77120566,0.2807358,-0.4714506,0.8766415,0.43346074,-1.834447,-0.41229343,-2.0531344,-0.1761581,0.23272122,-0.9051606,0.65688807,0.7779429,0.5139196
1169,2025-02-18 17:00:00+01:00,60262.5,4.09904,1.6803559,1.0708869,-1.1691413,-1.6291959,-1.4480438,0.63755023,-0.073630095,-0.5483388,-0.28184158,1.26443,-0.97802645,-0.115940765,0.50216293,0.6175103,0.2124524,1.057246,1.4082785
2466,2025-04-13 18:00:00+01:00,42803.5,0.75676703,-1.5755457,1.9147916,2.8758297,2.704101,-0.8472141,-2.0842185,0.70010227,0.5301641,0.43901795,0.6292367,-0.13472462,0.17203455,0.41592455,0.22290197,0.053233527,-0.18009718,-0.10157826
7441,2025-11-07 01:00:00+01:00,44737.75,-0.42919138,0.3866693,1.1898108,-1.238539,-0.010506602,0.33655956,-1.8618833,-0.90585476,-0.28937823,-0.5059221,0.25247583,0.7206307,0.41330656,-1.1765068,0.9563279,0.29056388,0.2348687,-0.6482418
4418,2025-07-04 02:00:00+01:00,38427.5,-1.5772636,0.1548189,0.9876144,-0.77987844,1.7348083,2.303856,-1.3117464,0.44532844,-0.79045224,-0.66717005,-0.7998213,-0.71690965,-0.056550194,-0.336433,0.51182854,-0.2106943,-0.052057784,-0.3381012
4947,2025-07-26 03:00:00+01:00,32734.25,-3.1875777,-0.10902728,1.404822,-1.4260057,0.22025093,-0.34990156,-2.0451334,-0.13041921,-0.07801285,0.3272938,0.23765618,-0.9127716,0.3216322,-0.044838704,0.2245457,0.47429875,-0.523732,0.11998224
5374,2025-08-12 22:00:00+01:00,44809.25,0.71002895,-3.1485145,1.7684294,-0.7266502,-2.0615726,1.3256712,1.8303338,-0.3567868,-0.43401325,0.84622926,0.4202817,-0.9785192,-0.014524795,-0.2044939,-0.33164874,-1.0950257,-0.3427472,0.5842378
1245,2025-02-21 21:00:00+01:00,53790.25,1.028842,3.340444,-0.031487435,0.20317677,0.7116061,-0.17231083,0.26768392,-0.5949809,0.00815249,-0.74235755,-0.12686959,-1.059352,0.04915741,0.14601053,0.48447284,0.41776797,0.5894645,0.24026701
1714,2025-03-13 10:00:00+01:00,64833.25,5.319697,-1.9326854,-0.33394533,-0.84822226,-0.2854664,-0.4629236,1.4130334,-0.18036628,-2.0004199,-1.2515049,0.31376547,-0.62265676,-0.14302024,-0.032068525,1.0261519,-0.6638411,0.8472631,1.3222016
5795,2025-08-30 11:00:00+01:00,43060.75,-3.0733347,-1.0374502,-2.4745927,0.8565643,-0.38703763,-0.81724715,0.5975181,-0.068674624,-0.18851548,-0.73094743,1.1731858,0.9006212,-0.2514839,0.7712765,0.38698998,0.52852434,-0.7891998,0.8007939
315,2025-01-14 03:00:00+01:00,68640.5,7.605798,-0.50144845,-3.0262985,-0.997125,-1.7832069,1.7900133,-0.8005104,-0.2240048,1.6617932,3.0469801,-0.454288,0.68240243,0.26183793,0.7141781,0.4860865,0.9899267,-0.75735354,-0.9707763
672,2025-01-29 00:00:00+01:00,59155.25,2.4308243,5.7184086,-2.9244363,1.7154654,1.8390102,0.8745467,-0.5671683,-1.1678152,-0.9058628,0.04132283,-1.1596233,0.18924212,0.58593583,-0.06652664,0.7471496,-1.2835524,-0.6137488,0.24020797
4729,2025-07-17 01:00:00+01:00,39077.0,-1.116094,-0.89755994,2.8255677,-1.5945294,-1.0409945,0.53434354,-0.8311909,-0.1734625,-0.8164101,-0.36203906,0.08643354,-1.218427,-0.2129309,-0.13710712,-0.62885594,-0.43255195,-0.25925848,0.26733005
3014,2025-05-06 14:00:00+01:00,44909.25,-0.76537097,0.22486252,-0.37347776,-0.32239246,2.0269415,0.14005183,0.33242255,-0.10855662,-0.10577494,-0.46548828,0.2547876,0.2187796,-0.70095885,0.8931142,-0.88656044,-0.19098583,-0.6539081,0.27625316
5884,2025-09-03 04:00:00+01:00,34922.5,-3.879387,2.752252,0.31273398,1.1926227,-0.5290231,0.9523865,0.43443027,-0.06184335,-1.4048483,0.3464137,-0.13120176,-0.8739188,-0.42496637,0.31878194,-0.12717977,0.77778655,0.20139717,0.730592
2385,2025-04-10 09:00:00+01:00,51708.5,-1.3371952,-0.46674263,-1.3012563,-0.22527772,1.050828,-0.6247448,-0.826921,-0.3135382,-0.6642409,-0.8209718,-0.66027546,0.4384428,-0.26665667,0.6328328,0.070053324,-1.1864682,-0.32130802,-1.0302005
2837,2025-04-29 05:00:00+01:00,39674.5,-0.32864657,-0.096858144,0.4624362,0.015444859,1.4439781,0.9469168,-0.8722211,-0.8224022,-0.045325663,0.33261034,0.77301174,-0.24125192,-0.52131534,-0.24432848,-1.2525417,0.077310316,-0.46934348,1.0254469
5285,2025-08-09 05:00:00+01:00,32918.0,-3.2441897,-1.0548987,1.5998256,-1.1244121,-0.5400843,0.026737833,-1.0929295,-0.04872852,-0.19211274,1.2665706,-0.6995858,-1.3491466,0.28150752,-0.3685478,-0.20562506,-0.05714999,-0.08698935,-0.58071613
2602,2025-04-19 10:00:00+01:00,45131.0,-1.509069,-2.4632235,-3.0721674,1.4191902,1.1553347,0.18242288,2.1528192,-0.21138895,-0.9219811,0.92833686,-0.73662484,0.49183285,0.18209809,-0.3133754,1.4152606,0.6065178,0.30176693,0.09514237
4731,2025-07-17 03:00:00+01:00,36689.0,-1.6958886,-0.9026514,2.7767866,-1.7735169,-0.9074629,0.511852,-1.4473255,-0.046209663,-1.0226638,-0.34142667,0.12371948,-1.2793589,-0.15582398,-0.13643485,-0.47179535,-0.20490587,-0.19597943,0.04384915
3174,2025-05-13 06:00:00+01:00,44338.0,-0.23260474,-0.7977887,1.770494,-1.4990766,1.305609,-2.2444313,1.3547025,-0.52169394,1.9822264,0.8435706,0.5412825,0.3266647,-0.18087356,0.4960734,-0.67195797,0.6640736,-0.24024568,0.113574624
6022,2025-09-08 22:00:00+01:00,42712.5,-1.4677637,-0.60540736,2.412302,-1.1639652,0.08593124,-0.7115688,0.4123388,0.026558585,0.2002528,0.44518548,-0.8645847,-0.5866728,0.022902153,-0.014863512,0.027218169,-0.43327254,0.031057734,-0.86998296
882,2025-02-06 18:00:00+01:00,72758.75,8.38405,2.0317388,0.8002085,-0.6510998,-1.3326226,1.8384037,1.8340052,0.051663026,-1.7926522,-0.443895,0.5410391,0.765192,-1.7671367,1.4691933,-0.73364544,1.1425526,0.39416367,0.098213956
3040,2025-05-07 16:00:00+01:00,44028.5,-1.2299774,0.13501023,-1.2407441,0.043693576,1.898526,-0.29962814,0.34152633,0.8372594,-0.039770626,0.1360887,-0.486768,0.87721205,-0.3792352,-0.20764326,-0.5467333,0.33813286,0.27825323,0.81456685
1485,2025-03-03 21:00:00+01:00,58875.25,5.3409543,-0.60896206,0.6586249,-1.3713619,0.14196041,0.5690117,0.9366483,1.4684751,-1.1570997,-0.32001746,0.59214664,-0.16836342,0.16972968,-1.1296146,-0.3286171,-1.162416,1.0172276,1.2658204
1458,2025-03-02 18:00:00+01:00,54364.0,3.788785,0.6257411,0.83723724,-1.3556222,1.7988416,-0.7245877,0.20913965,1.5425594,-0.397192,-1.3829424,0.5854192,0.08536629,0.17603059,-1.364423,0.23183168,0.22122857,0.56420046,1.0307167
